"Date","Price","Open","High","Low","Change %"
"Aug 13, 1992","7.290","7.290","7.290","7.290","-0.49"
"Aug 12, 1992","7.326","7.326","7.326","7.326","0.07"
"Aug 11, 1992","7.321","7.321","7.321","7.321","-0.57"
"Aug 10, 1992","7.363","7.363","7.363","7.363","-0.43"
"Aug 07, 1992","7.395","7.395","7.395","7.395","-0.76"
"Aug 06, 1992","7.452","7.452","7.452","7.452","0.30"
"Aug 04, 1992","7.430","7.430","7.430","7.430","-0.30"
"Aug 03, 1992","7.452","7.452","7.452","7.452","0.20"
"Jul 31, 1992","7.437","7.437","7.437","7.437","0.04"
"Jul 30, 1992","7.434","7.434","7.434","7.434","0.32"
"Jul 29, 1992","7.410","7.410","7.410","7.410","-1.54"
"Jul 27, 1992","7.526","7.526","7.526","7.526","-0.44"
"Jul 24, 1992","7.559","7.559","7.559","7.559","0.29"
"Jul 23, 1992","7.537","7.537","7.537","7.537","-1.05"
"Jul 22, 1992","7.617","7.617","7.617","7.617","-0.59"
"Jul 21, 1992","7.662","7.662","7.662","7.662","0.00"
"Jul 20, 1992","7.662","7.662","7.662","7.662","-0.10"
"Jul 17, 1992","7.670","7.670","7.670","7.670","0.75"
"Jul 16, 1992","7.613","7.613","7.613","7.613","-0.12"
"Jul 15, 1992","7.622","7.622","7.622","7.622","-0.79"
"Jul 14, 1992","7.683","7.683","7.683","7.683","0.17"
"Jul 13, 1992","7.670","7.670","7.670","7.670","0.58"
"Jul 10, 1992","7.626","7.626","7.626","7.626","0.34"
"Jul 09, 1992","7.600","7.600","7.600","7.600","-0.09"
"Jul 08, 1992","7.607","7.607","7.607","7.607","0.09"
"Jul 07, 1992","7.600","7.600","7.600","7.600","-0.21"
"Jul 06, 1992","7.616","7.616","7.616","7.616","-0.17"
"Jul 03, 1992","7.629","7.629","7.629","7.629","0.03"
"Jul 02, 1992","7.627","7.627","7.627","7.627","-1.60"
"Jul 01, 1992","7.751","7.751","7.751","7.751","-0.37"
"Jun 30, 1992","7.780","7.780","7.780","7.780","0.09"
"Jun 29, 1992","7.773","7.773","7.773","7.773","-0.06"
"Jun 26, 1992","7.778","7.778","7.778","7.778","0.03"
"Jun 25, 1992","7.776","7.776","7.776","7.776","-0.27"
"Jun 24, 1992","7.797","7.797","7.797","7.797","-0.64"
"Jun 23, 1992","7.847","7.847","7.847","7.847","0.36"
"Jun 22, 1992","7.819","7.819","7.819","7.819","-0.10"
"Jun 19, 1992","7.827","7.827","7.827","7.827","0.38"
"Jun 18, 1992","7.797","7.797","7.797","7.797","-0.28"
"Jun 17, 1992","7.819","7.819","7.819","7.819","-0.14"
"Jun 16, 1992","7.830","7.830","7.830","7.830","-0.20"
"Jun 15, 1992","7.846","7.846","7.846","7.846","0.28"
"Jun 12, 1992","7.824","7.824","7.824","7.824","-0.71"
"Jun 11, 1992","7.880","7.880","7.880","7.880","-0.25"
"Jun 10, 1992","7.900","7.900","7.900","7.900","0.79"
"Jun 08, 1992","7.838","7.838","7.838","7.838","-0.06"
