"Date","Price","Open","High","Low","Change %"
"Jul 08, 2016","42.12","42.12","42.12","42.12","1.52"
"Jul 07, 2016","41.49","41.49","41.49","41.49","0.12"
"Jul 06, 2016","41.44","41.44","41.44","41.44","0.51"
"Jul 05, 2016","41.23","41.23","41.23","41.23","-0.89"
"Jul 01, 2016","41.60","41.60","41.60","41.60","0.48"
"Jun 30, 2016","41.40","41.40","41.40","41.40","0.90"
"Jun 29, 2016","41.03","41.03","41.03","41.03","1.74"
"Jun 28, 2016","40.33","40.33","40.33","40.33","2.08"
"Jun 27, 2016","39.51","39.51","39.51","39.51","-2.23"
"Jun 24, 2016","40.41","40.41","40.41","40.41","-4.08"
"Jun 23, 2016","42.13","42.13","42.13","42.13","1.47"
"Jun 22, 2016","41.52","41.52","41.52","41.52","-0.17"
"Jun 21, 2016","41.59","41.59","41.59","41.59","0.14"
"Jun 20, 2016","41.53","41.53","41.53","41.53","0.87"
"Jun 17, 2016","41.17","41.17","41.17","41.17","-0.31"
"Jun 16, 2016","41.30","41.30","41.30","41.30","0.00"
"Jun 15, 2016","41.30","41.30","41.30","41.30","-0.05"
"Jun 14, 2016","41.32","41.32","41.32","41.32","-0.24"
"Jun 13, 2016","41.42","41.42","41.42","41.42","-0.58"
"Jun 10, 2016","41.66","41.66","41.66","41.66","-1.51"
"Jun 09, 2016","42.30","42.30","42.30","42.30","-0.35"
"Jun 08, 2016","42.45","42.45","42.45","42.45","0.28"
"Jun 07, 2016","42.33","42.33","42.33","42.33","0.12"
"Jun 06, 2016","42.28","42.28","42.28","42.28","0.67"
"Jun 03, 2016","42.00","42.00","42.00","42.00","-0.10"
"Jun 02, 2016","42.04","42.04","42.04","42.04","0.48"
"Jun 01, 2016","41.84","41.84","41.84","41.84","0.17"
"May 31, 2016","41.77","41.77","41.77","41.77","0.10"
"May 27, 2016","41.73","41.73","41.73","41.73","0.43"
"May 26, 2016","41.55","41.55","41.55","41.55","0.10"
"May 25, 2016","41.51","41.51","41.51","41.51","0.73"
"May 24, 2016","41.21","41.21","41.21","41.21","1.43"
"May 23, 2016","40.63","40.63","40.63","40.63","0.00"
"May 20, 2016","40.63","40.63","40.63","40.63","0.92"
"May 19, 2016","40.26","40.26","40.26","40.26","-0.52"
"May 18, 2016","40.47","40.47","40.47","40.47","0.02"
"May 17, 2016","40.46","40.46","40.46","40.46","-0.78"
"May 16, 2016","40.78","40.78","40.78","40.78","1.07"
"May 13, 2016","40.35","40.35","40.35","40.35","-0.79"
