"Date","Price","Open","High","Low","Change %"
"Dec 10, 2019","14.47","14.47","14.47","14.47","0.07"
"Dec 09, 2019","14.46","14.46","14.46","14.46","0.00"
"Dec 06, 2019","14.46","14.46","14.46","14.46","0.00"
"Dec 05, 2019","14.46","14.46","14.46","14.46","0.00"
"Dec 04, 2019","14.46","14.46","14.46","14.46","0.00"
"Dec 03, 2019","14.46","14.46","14.46","14.46","0.14"
"Dec 02, 2019","14.44","14.44","14.44","14.44","-0.07"
"Nov 29, 2019","14.45","14.45","14.45","14.45","-0.07"
"Nov 27, 2019","14.46","14.46","14.46","14.46","0.00"
"Nov 26, 2019","14.46","14.46","14.46","14.46","0.14"
