"Date","Price","Open","High","Low","Change %"
"Jun 23, 1999","4.736","4.736","4.736","4.736","1.59"
"Jun 22, 1999","4.662","4.662","4.662","4.662","2.48"
"Jun 21, 1999","4.549","4.549","4.549","4.549","0.95"
"Jun 18, 1999","4.506","4.506","4.506","4.506","-1.08"
"Jun 17, 1999","4.555","4.555","4.555","4.555","-0.48"
"Jun 16, 1999","4.577","4.577","4.577","4.577","-0.91"
"Jun 15, 1999","4.619","4.619","4.619","4.619","-1.20"
"Jun 14, 1999","4.675","4.675","4.675","4.675","0.24"
"Jun 11, 1999","4.664","4.664","4.664","4.664","0.93"
"Jun 10, 1999","4.621","4.621","4.621","4.621","1.99"
"Jun 09, 1999","4.531","4.531","4.531","4.531","0.00"
"Jun 08, 1999","4.531","4.531","4.531","4.531","-1.18"
"Jun 07, 1999","4.585","4.585","4.585","4.585","0.00"
"Jun 04, 1999","4.585","4.585","4.585","4.585","0.88"
"Jun 03, 1999","4.545","4.545","4.545","4.545","-0.48"
"Jun 02, 1999","4.567","4.567","4.567","4.567","1.40"
"Jun 01, 1999","4.504","4.504","4.504","4.504","1.40"
"May 31, 1999","4.442","4.442","4.442","4.442","0.57"
"May 28, 1999","4.417","4.417","4.417","4.417","0.89"
"May 27, 1999","4.378","4.378","4.378","4.378","1.37"
"May 26, 1999","4.319","4.319","4.319","4.319","0.65"
"May 25, 1999","4.291","4.291","4.291","4.291","0.09"
"May 24, 1999","4.287","4.287","4.287","4.287","-0.99"
"May 21, 1999","4.330","4.330","4.330","4.330","-0.25"
"May 20, 1999","4.341","4.341","4.341","4.341","-0.82"
"May 19, 1999","4.377","4.377","4.377","4.377","0.02"
"May 18, 1999","4.376","4.376","4.376","4.376","-0.36"
"May 17, 1999","4.392","4.392","4.392","4.392","1.95"
"May 14, 1999","4.308","4.308","4.308","4.308","0.68"
"May 13, 1999","4.279","4.279","4.279","4.279","-1.22"
"May 12, 1999","4.332","4.332","4.332","4.332","1.24"
"May 11, 1999","4.279","4.279","4.279","4.279","-0.23"
"May 10, 1999","4.289","4.289","4.289","4.289","0.75"
"May 07, 1999","4.257","4.257","4.257","4.257","0.83"
"May 06, 1999","4.222","4.222","4.222","4.222","0.24"
"May 05, 1999","4.212","4.212","4.212","4.212","1.40"
"May 04, 1999","4.154","4.154","4.154","4.154","-0.12"
"May 03, 1999","4.159","4.159","4.159","4.159","1.61"
"Apr 30, 1999","4.093","4.093","4.093","4.093","-0.58"
"Apr 29, 1999","4.117","4.117","4.117","4.117","-0.12"
"Apr 28, 1999","4.122","4.122","4.122","4.122","0.05"
"Apr 27, 1999","4.120","4.120","4.120","4.120","-0.34"
"Apr 26, 1999","4.134","4.134","4.134","4.134","0.41"
"Apr 23, 1999","4.117","4.117","4.117","4.117","0.61"
"Apr 22, 1999","4.092","4.092","4.092","4.092","0.27"
"Apr 21, 1999","4.081","4.081","4.081","4.081","-0.24"
"Apr 20, 1999","4.091","4.091","4.091","4.091","-1.78"
"Apr 19, 1999","4.165","4.165","4.165","4.165","0.53"
"Apr 16, 1999","4.143","4.143","4.143","4.143","1.30"
"Apr 15, 1999","4.090","4.090","4.090","4.090","0.00"
"Apr 14, 1999","4.090","4.090","4.090","4.090","0.49"
"Apr 13, 1999","4.070","4.070","4.070","4.070","0.52"
"Apr 12, 1999","4.049","4.049","4.049","4.049","-0.88"
"Apr 09, 1999","4.085","4.085","4.085","4.085","-1.52"
"Apr 08, 1999","4.148","4.148","4.148","4.148","-0.19"
"Apr 07, 1999","4.156","4.156","4.156","4.156","-0.79"
"Apr 06, 1999","4.189","4.189","4.189","4.189","-0.21"
"Apr 05, 1999","4.198","4.198","4.198","4.198","-1.11"
"Apr 02, 1999","4.245","4.245","4.245","4.245","-0.02"
"Apr 01, 1999","4.246","4.246","4.246","4.246","-0.47"
"Mar 31, 1999","4.266","4.266","4.266","4.266","-1.61"
"Mar 30, 1999","4.336","4.336","4.336","4.336","0.07"
"Mar 29, 1999","4.333","4.333","4.333","4.333","1.38"
"Mar 26, 1999","4.274","4.274","4.274","4.274","1.18"
"Mar 25, 1999","4.224","4.224","4.224","4.224","-0.31"
"Mar 24, 1999","4.237","4.237","4.237","4.237","-0.26"
"Mar 23, 1999","4.248","4.248","4.248","4.248","0.62"
"Mar 22, 1999","4.222","4.222","4.222","4.222","1.47"
"Mar 19, 1999","4.161","4.161","4.161","4.161","-0.50"
"Mar 18, 1999","4.182","4.182","4.182","4.182","-0.36"
"Mar 17, 1999","4.197","4.197","4.197","4.197","-1.46"
"Mar 16, 1999","4.259","4.259","4.259","4.259","-0.33"
"Mar 15, 1999","4.273","4.273","4.273","4.273","0.47"
"Mar 12, 1999","4.253","4.253","4.253","4.253","-1.30"
"Mar 11, 1999","4.309","4.309","4.309","4.309","-0.23"
"Mar 10, 1999","4.319","4.319","4.319","4.319","-0.23"
"Mar 09, 1999","4.329","4.329","4.329","4.329","0.86"
"Mar 08, 1999","4.292","4.292","4.292","4.292","-0.63"
"Mar 05, 1999","4.319","4.319","4.319","4.319","-2.42"
"Mar 04, 1999","4.426","4.426","4.426","4.426","2.41"
"Mar 03, 1999","4.322","4.322","4.322","4.322","0.02"
"Mar 02, 1999","4.321","4.321","4.321","4.321","1.05"
"Mar 01, 1999","4.276","4.276","4.276","4.276","1.04"
"Feb 26, 1999","4.232","4.232","4.232","4.232","1.90"
"Feb 25, 1999","4.153","4.153","4.153","4.153","1.42"
"Feb 24, 1999","4.095","4.095","4.095","4.095","0.34"
"Feb 23, 1999","4.081","4.081","4.081","4.081","-1.11"
"Feb 22, 1999","4.127","4.127","4.127","4.127","0.05"
"Feb 19, 1999","4.125","4.125","4.125","4.125","0.39"
"Feb 18, 1999","4.109","4.109","4.109","4.109","-0.70"
"Feb 17, 1999","4.138","4.138","4.138","4.138","0.66"
"Feb 16, 1999","4.111","4.111","4.111","4.111","-0.32"
"Feb 15, 1999","4.124","4.124","4.124","4.124","3.05"
"Feb 12, 1999","4.002","4.002","4.002","4.002","-0.07"
"Feb 11, 1999","4.005","4.005","4.005","4.005","0.55"
"Feb 10, 1999","3.983","3.983","3.983","3.983","-0.82"
"Feb 09, 1999","4.016","4.016","4.016","4.016","-1.01"
"Feb 08, 1999","4.057","4.057","4.057","4.057","1.40"
"Feb 05, 1999","4.001","4.001","4.001","4.001","0.13"
"Feb 04, 1999","3.996","3.996","3.996","3.996","0.88"
"Feb 03, 1999","3.961","3.961","3.961","3.961","0.66"
